Date,CLOSE
6/1/02,6.467761516571045
6/1/02,6.467761516571045
9/1/02,5.1077340841293335
9/1/02,5.1077340841293335
12/1/02,4.617882706224918
12/1/02,4.617882706224918
3/1/03,4.363923671
3/1/03,4.363923671
6/1/03,4.178924666510688
6/1/03,4.178924666510688
9/1/03,5.721480004489422
9/1/03,5.721480004489422
12/1/03,6.348328344523907
12/1/03,6.348328344523907
3/1/04,5.9053186908844975
3/1/04,5.9053186908844975
6/1/04,5.098594265599405
6/1/04,5.098594265599405
9/1/04,4.987387537956238
9/1/04,4.987387537956238
12/1/04,6.471871472895145
12/1/04,6.471871472895145
3/1/05,6.642777216239054
3/1/05,6.642777216239054
6/1/05,6.551821336150169
6/1/05,6.551821336150169
9/1/05,7.298524186015129
9/1/05,7.298524186015129
12/1/05,7.483495750124493
12/1/05,7.483495750124493
3/1/06,7.256132718055479
3/1/06,7.256132718055479
6/1/06,8.467045186057923
6/1/06,8.467045186057923
9/1/06,8.356921279241169
9/1/06,8.356921279241169
12/1/06,9.156478639632937
12/1/06,9.156478639632937
3/1/07,9.252182694732166
3/1/07,9.252182694732166
6/1/07,6.920137231312101
6/1/07,6.920137231312101
9/1/07,5.638475690569196
9/1/07,5.638475690569196
12/1/07,5.601028151810169
12/1/07,5.601028151810169
3/1/08,5.295359236295106
3/1/08,5.295359236295106
6/1/08,4.3831613920629025
6/1/08,4.3831613920629025
9/1/08,4.283750720322132
9/1/08,4.283750720322132
12/1/08,5.3400666899979115
12/1/08,5.3400666899979115
3/1/09,5.302140525129975
3/1/09,5.302140525129975
6/1/09,3.9293795426686606
6/1/09,3.9293795426686606
9/1/09,5.2930310890078545
9/1/09,5.2930310890078545
12/1/09,6.693981744349003
12/1/09,6.693981744349003
3/1/10,8.233327388763428
3/1/10,8.233327388763428
6/1/10,10.222888568091014
6/1/10,10.222888568091014
9/1/10,10.947242245078089
9/1/10,10.947242245078089
12/1/10,12.025723442435265
12/1/10,12.025723442435265
3/1/11,13.695061329872376
3/1/11,13.695061329872376
6/1/11,14.658673346988738
6/1/11,14.658673346988738
9/1/11,13.34317633509636
9/1/11,13.34317633509636
12/1/11,15.100239572070894
12/1/11,15.100239572070894
3/1/12,16.317387303998395
3/1/12,16.317387303998395
6/1/12,15.45394900488475
6/1/12,15.45394900488475
9/1/12,15.694965831817145
9/1/12,15.694965831817145
12/1/12,18.242168549568422
12/1/12,18.242168549568422
3/1/13,23.148111470540364
3/1/13,23.148111470540364
6/1/13,26.496454566717148
6/1/13,26.496454566717148
9/1/13,26.907920211553577
9/1/13,26.907920211553577
12/1/13,32.09594929218292
12/1/13,32.09594929218292
3/1/14,37.556109193895686
3/1/14,37.556109193895686
6/1/14,43.25955533224439
6/1/14,43.25955533224439
9/1/14,42.25966161489487
9/1/14,42.25966161489487
12/1/14,48.12355691194534
12/1/14,48.12355691194534
3/1/15,59.42939870865619
3/1/15,59.42939870865619
6/1/15,59.17784899757022
6/1/15,59.17784899757022
9/1/15,70.36172563
9/1/15,70.36172563
12/1/15,73.14661192893982
12/1/15,73.14661192893982
3/1/16,68.4742875
3/1/16,68.4742875
6/1/16,64.23054582
6/1/16,64.23054582
9/1/16,61.43549633026123
9/1/16,61.43549633026123
12/1/16,73.88718589903816
12/1/16,73.88718589903816
3/1/17,89.02725872
3/1/17,89.02725872
6/1/17,82.76845126681857
6/1/17,82.76845126681857
9/1/17,77.46161687941779
9/1/17,77.46161687941779
12/1/17,67.64780510796442
12/1/17,67.64780510796442
3/1/18,63.431157659311765
3/1/18,63.431157659311765
6/1/18,59.48867094516754
6/1/18,59.48867094516754
9/1/18,62.60161523970346
9/1/18,62.60161523970346
12/1/18,62.76501216585674
12/1/18,62.76501216585674
3/1/19,59.56060296981061
3/1/19,59.56060296981061
6/1/19,59.65636153448196
6/1/19,59.65636153448196
9/1/19,62.146215081214905
9/1/19,62.146215081214905
12/1/19,67.72575402259827
12/1/19,67.72575402259827
3/1/20,54.19969952491022
3/1/20,54.19969952491022
6/1/20,32.558254060291105
6/1/20,32.558254060291105
9/1/20,37.455156087875366
9/1/20,37.455156087875366
12/1/20,44.97640627622605
12/1/20,44.97640627622605
3/1/21,60.10442602439005
3/1/21,60.10442602439005
6/1/21,67.47666664729043
6/1/21,67.47666664729043
9/1/21,57.62718737125397
9/1/21,57.62718737125397
12/1/21,54.140624940395355
12/1/21,54.140624940395355
3/1/22,54.52693539281045
3/1/22,54.52693539281045
6/1/22,48.82064511699061
6/1/22,48.82064511699061
9/1/22,43.91703122854233
9/1/22,43.91703122854233
12/1/22,44.06031762985956
12/1/22,44.06031762985956
3/1/23,46.91354856183452
3/1/23,46.91354856183452
6/1/23,45.460000007383286
6/1/23,45.460000007383286
9/1/23,45.28619100177099
9/1/23,45.28619100177099
12/1/23,35.65555557372078
12/1/23,35.65555557372078
3/1/24,37.40540970348921
3/1/24,37.40540970348921
6/1/24,42.43174586220393
6/1/24,42.43174586220393
9/1/24,37.942031145095825
9/1/24,37.942031145095825
